time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_ref,y_ref,z_ref,psi_ref,x_error,y_error,z_error,psi_error,v_fx,v_fy,v_fz,v_tz,solve_time,metadata
10.700000000000001,0.0,-0.0995919233345633,0.19718086196902537,0.337548471728612,0.0,0.0,1.5,0.923524108077348,-1.3565549782403423,0.0031024112800704423,0.0,0.0,0.0,0.07778689025318695,-0.01968118242762111,-0.017265881890511037,0.0,0.0,0.0,-0.10031554905828999,0.1974052479619183,0.3377211305475171,0.0,0.0,0.0,0.00023509986965078832,-0.0005822882200139897,0.0,1.5,0.9247233170440105,-1.352969995055868,0.0,1.5,1.0243152403785738,-1.5501508570248934,-0.337548471728612,0.0,0.0,0.0,0.0,62647196,0
10.71,0.0,-0.09881927739129275,0.1969638394869741,0.3369513369035243,0.0,0.0,1.5,0.9225220762853471,-1.3545862688560368,0.006477895997356563,0.0,0.0,0.0,0.07726459432705678,-0.021702248205127284,-0.05971348250877459,0.0,0.0,0.0,-0.10020317920008512,0.19687093843053882,0.337548471728612,0.0,0.0,0.0,0.00043836669272307084,-0.000905583736275576,0.0,1.5,0.92364986551121,-1.3509772479522244,0.0,1.5,1.0224691429025028,-1.5479410874391986,-0.3369513369035243,0.0,0.0,0.0,0.0,63436493,0
10.72,0.0,-0.09806200646064968,0.19674420015515606,0.3360022703081916,0.0,0.0,1.5,0.9215211452217567,-1.3526230731523694,0.009847409366391805,0.0,0.0,0.0,0.07572709306430639,-0.021963933181802734,-0.0949066595332728,0.0,0.0,0.0,-0.1000931063590432,0.1963195703667493,0.3369513369035243,0.0,0.0,0.0,0.00043836669272307084,-0.000905583736275576,0.0,1.5,0.9225771675234136,-1.3489903840116646,0.0,1.5,1.0206391739840632,-1.5457345841668206,-0.3360022703081916,0.0,0.0,0.0,0.0,63436493,0
10.73,0.0,-0.0973117058863671,0.19650346102555036,0.33463185327844835,0.0,0.0,1.5,0.9205211988091799,-1.350665382954061,0.013207432069473722,0.0,0.0,0.0,0.07503005742825766,-0.02407391296057028,-0.13704170297432117,0.0,0.0,0.0,-0.09999464125767293,0.19576901983084533,0.3360022703081916,0.0,0.0,0.0,0.0006381994760376574,-0.0012309466668781281,0.0,1.5,0.9215052336677165,-1.3470094816721736,0.0,1.5,1.0188169395540836,-1.5435129426977239,-0.33463185327844835,0.0,0.0,0.0,0.0,63673706,0
10.74,0.0,-0.09657833124977341,0.19625936122575174,0.3329122310004948,0.0,0.0,1.5,0.9195222143159237,-1.3487133717317603,0.016553750602258204,0.0,0.0,0.0,0.07333746365936882,-0.024409979979862176,-0.171962227795356,0.0,0.0,0.0,-0.09989844932562268,0.1952011222300497,0.33463185327844835,0.0,0.0,0.0,0.0006381994760376574,-0.0012309466668781281,0.0,1.5,0.9204340745236737,-1.3450346191363842,0.0,1.5,1.017012405773447,-1.541293980362136,-0.3329122310004948,0.0,0.0,0.0,0.0,63673706,0
10.75,0.0,-0.09585362648901985,0.19599332926851942,0.33077625803589966,0.0,0.0,1.5,0.9185240765241564,-1.346767033620789,0.019882872912263153,0.0,0.0,0.0,0.07247047607535684,-0.026603195723232567,-0.21359729645951314,0.0,0.0,0.0,-0.09981377917673881,0.19463381109711717,0.3329122310004948,0.0,0.0,0.0,0.000833889383699965,-0.0015583872552672518,0.0,1.5,0.9193637006631934,-1.343065874368489,0.0,1.5,1.0152173271522131,-1.5390592036370083,-0.33077625803589966,0.0,0.0,0.0,0.0,62327987,0
10.76,0.0,-0.09514731347147756,0.1957232519843879,0.32829542103044224,0.0,0.0,1.5,0.9175267631844158,-1.3448265449232542,0.02319063549262215,0.0,0.0,0.0,0.0706313017542291,-0.027007728413154006,-0.24808370054574014,0.0,0.0,0.0,-0.09973133397404947,0.19404886975350152,0.33077625803589966,0.0,0.0,0.0,0.000833889383699965,-0.0015583872552672518,0.0,1.5,0.9182941226504332,-1.3411033250911588,0.0,1.5,1.0134414361219108,-1.5368265770755467,-0.32829542103044224,0.0,0.0,0.0,0.0,62327987,0
10.77,0.0,-0.09445131178398261,0.19543047161322805,0.32540507892348947,0.0,0.0,1.5,0.9165301604944125,-1.3428919019740007,0.02647358970292657,0.0,0.0,0.0,0.06960016874949533,-0.02927803711598376,-0.28903421069527696,0.0,0.0,0.0,-0.0996602690003364,0.1934642949253541,0.32829542103044224,0.0,0.0,0.0,0.0010247506615672284,-0.0018878839337541052,0.0,1.5,0.9172253510416963,-1.3391470487824793,0.0,1.5,1.011676662825679,-1.5345775203957073,-0.32540507892348947,0.0,0.0,0.0,0.0,63487393,0
10.78,0.0,-0.09377507353329688,0.19513302281256745,0.32217580451857764,0.0,0.0,1.5,0.9155342469206549,-1.3409632837881293,0.029727640492161464,0.0,0.0,0.0,0.06762382506857288,-0.029744880066060565,-0.3229274404911854,0.0,0.0,0.0,-0.0995913573757634,0.19286181858713453,0.32540507892348947,0.0,0.0,0.0,0.0010247506615672284,-0.0018878839337541052,0.0,1.5,0.9161573963853276,-1.3371971226728898,0.0,1.5,1.0099324699186245,-1.5323301454854572,-0.32217580451857764,0.0,0.0,0.0,0.0,63487393,0
10.790000000000001,0.0,-0.09311071995765491,0.1948121651715169,0.31854567897524966,0.0,0.0,1.5,0.9145389106153711,-1.3390406887345108,0.03294939853734724,0.0,0.0,0.0,0.06643535756419697,-0.03208576410505428,-0.363012554332798,0.0,0.0,0.0,-0.09953363052838587,0.19225950536185196,0.32217580451857764,0.0,0.0,0.0,0.0012101241377689982,-0.0022193830542893162,0.0,1.5,0.9150902692216075,-1.3352536237421337,0.0,1.5,1.0082009891792625,-1.5300657889136506,-0.31854567897524966,0.0,0.0,0.0,0.0,62275506,0
